pos	cM
23131998	33.832918
23132660	33.832918
23134629	33.832918
23136419	33.832918
23136580	33.832918
23136595	33.832918
23136938	33.832934
23137016	33.832958
23137344	33.836526
23138053	33.846516
23138230	33.857023
23138819	33.983468
23139084	33.985284
23139959	33.985290
23142051	33.985290
23146420	33.985290
23147212	33.985290
23147412	33.985290
23152808	33.985290
23155413	33.985290
23155676	33.985304
23157190	33.985697
23165290	33.998813
23167241	33.998898
23170556	33.999729
23178035	33.999764
23186024	33.999979
23190992	34.004595
23194225	34.004766
23194525	34.004840
23195644	34.005731
23203418	34.029608
23204452	34.041024
23207305	34.043984
23207975	34.046562
23210392	34.064782
23212192	34.068079
23215291	34.068209
23216929	34.068209
23217133	34.068209
23217593	34.068209
23217761	34.068209
23218935	34.068209
23223014	34.073610
23223660	34.082147
23225374	34.082237
23231767	34.083354
23233676	34.085044
23234162	34.087524
23235834	34.120406
23235978	34.120771
23237048	34.174309
23237135	34.174325
23237298	34.174352
23238623	34.174424
23244852	34.174570
23248274	34.174860
23250677	34.176789
23252005	34.177032
23267783	34.178008
23268123	34.178016
23268701	34.178221
23269112	34.178571
23269737	34.179221
23271214	34.183365
23273439	34.213906
23276803	34.220383
23277629	34.220767
23280895	34.224879
23281291	34.241257
23281363	34.241714
23281680	34.310251
23282093	34.323461
23283372	34.329331
23283410	34.329377
23285507	34.329608
23285528	34.329608
23286674	34.329608
23288726	34.333848
23289682	34.342460
23292088	34.347907
23293652	34.351219
23294215	34.355930
23295239	34.360557
23304504	34.360557
23305841	34.360557
23306428	34.360557
23309230	34.360594
23309559	34.360754
23310842	34.361033
23312800	34.362396
23312907	34.367416
23313837	34.379596
23315721	34.379681
23321947	34.382750
23322090	34.405993
23323309	34.418061
23324482	34.418105
23330837	34.420543
23331673	34.422838
23335536	34.436257
23345843	34.440887
23347373	34.446930
23352568	34.454148
23352590	34.454149
23353905	34.454153
23354308	34.454187
23354998	34.454381
23355688	34.455598
23356765	34.486661
23356860	34.486661
23357080	34.486661
23357418	34.486661
23358344	34.497290
23362152	34.503001
23365076	34.509753
23365281	34.510531
23365485	34.510991
23366278	34.538342
23370108	34.583253
23370514	34.584010
23370553	34.586453
23370554	34.588237
23371047	34.648494
23371386	34.696497
23371653	34.732439
23371975	34.733685
23372441	34.734078
23373091	34.734108
23374878	34.752084
23376106	34.752310
23376245	34.752589
23377491	34.755203
23377804	34.756625
23379294	34.812979
23380097	34.822540
23380520	34.823309
23381256	34.823851
23383306	34.825771
23385733	34.829208
23387025	34.831688
23389761	34.858860
23390880	34.859472
23394568	34.870284
23407221	34.872368
23407657	34.872368
23409755	34.878176
23411544	34.878177
23416808	34.878177
23421340	34.879970
23422570	34.883495
23431718	34.883829
23431801	34.883850
23433766	34.900368
23444661	34.903245
23445614	34.903360
23462668	34.905043
23470063	34.905043
23470285	34.905043
23481448	34.905043
23490222	34.905043
23507347	34.905043
23515102	34.905043
23517384	34.911454
23519974	34.916612
23523296	34.916648
23535106	34.916718
23548414	34.917137
23555112	34.917137
23555589	34.917138
23573570	34.917379
23573850	34.918932
23575002	34.929743
23575351	34.943784
23576904	34.989638
23578366	34.998180
23580694	35.000641
23586198	35.000844
23590739	35.017291
23592000	35.017372
23592531	35.017373
23595749	35.017374
23597655	35.019561
23597674	35.019570
23597730	35.019570
23598357	35.021454
23598781	35.021957
23602031	35.022626
23604539	35.022626
23606743	35.022626
23607339	35.022626
23613322	35.022626
23617094	35.022626
23618999	35.022626
23621377	35.022626
23622962	35.022670
23625682	35.022710
23628233	35.022710
23636757	35.043223
23641321	35.045648
23643311	35.045710
23643585	35.045715
23644227	35.055547
23644329	35.055582
23645742	35.060443
23645797	35.066403
23646294	35.068108
23654011	35.068111
23655367	35.073054
23657120	35.086397
23657473	35.086423
23657519	35.088681
23657586	35.113143
23657595	35.113827
23658174	35.113870
23658775	35.113870
23668070	35.113870
23674048	35.113870
23681521	35.113870
23685690	35.113870
23687058	35.113870
23688752	35.126959
23689710	35.146832
23701696	35.154281
23705144	35.155738
23707113	35.155738
23708382	35.159863
23711519	35.159863
23711551	35.159863
23716942	35.163676
23720123	35.163676
23722496	35.163676
23724329	35.163676
23724862	35.163676
23725328	35.163676
23726987	35.166632
23728943	35.166632
23730168	35.166633
23730272	35.166633
23730384	35.166722
23732535	35.285040
23732704	35.286407
23733663	35.286449
23735335	35.286459
23738748	35.286466
23738812	35.286557
23739122	35.286598
23739257	35.286625
23739894	35.287166
23740367	35.289492
23740382	35.289493
23746642	35.290565
23749431	35.305665
23752196	35.306138
23755053	35.306323
23762571	35.306323
23765747	35.306323
23766677	35.306676
23772683	35.314005
23773407	35.318296
23773609	35.318301
23774784	35.342272
23775071	35.342852
23776459	35.385820
23778315	35.397309
23779117	35.399547
23779370	35.399888
23779434	35.399913
23780862	35.400239
23781355	35.400255
23782419	35.400614
23783194	35.401529
23783585	35.401590
23786482	35.524087
23786550	35.524425
23787374	35.535098
23788465	35.535835
23791951	35.535953
23792389	35.536013
23793036	35.536359
23793935	35.538125
23795572	35.556273
23796135	35.609437
23797290	35.611114
23797498	35.611116
23797543	35.611116
23799707	35.611529
23800951	35.611545
23801780	35.611550
23805875	35.611756
23806780	35.612268
23807182	35.612881
23807769	35.613770
23808120	35.615409
23811835	35.652644
23811948	35.652901
23815037	35.653294
23817681	35.673759
23823382	35.674485
23828125	35.674521
23828679	35.674522
23832676	35.674522
23844880	35.674592
23889943	35.694519
23899206	35.695916
23901397	35.695917
23914753	35.698553
23915935	35.702063
23944526	35.702063
23945184	35.702063
23980213	35.702063
23980899	35.702336
23981203	35.702638
23989292	35.732094
23994264	35.732316
23996317	35.732448
23998048	35.732922
24005368	35.736786
24017099	35.764116
24018959	35.764651
24023601	35.774572
24027891	35.839841
24028317	35.844680
24028646	35.845739
24055857	35.848775
24056640	35.850070
24065899	35.853571
24066993	35.853742
24077565	35.854279
24084959	35.858727
24086529	35.859010
24133130	35.861821
24140234	35.862097
24141918	35.879125
24167568	35.880119
24190892	35.880119
24195893	35.880119
24201921	35.880119
24215242	35.880119
24215372	35.880119
24216257	35.880119
24217199	35.880119
24235758	35.880119
24236394	35.880150
24238018	35.880283
24239951	35.920481
24240670	35.923930
24241961	35.925485
24242383	35.925620
24242818	35.925623
24247832	35.925623
24255525	35.925623
24257194	35.925660
24258725	35.926183
24259258	35.927261
24259317	35.927749
24259854	35.946397
24260750	35.967977
24260917	35.968109
24261377	35.968160
24261968	35.968160
24267943	35.968160
24269395	35.968160
24275270	35.969210
24277091	35.973042
24277887	36.011062
24279960	36.022759
24280586	36.032691
24281173	36.035001
24285345	36.040383
24297129	36.040694
24297391	36.040762
24298542	36.040899
24305427	36.040938
24318505	36.040973
24331694	36.042990
24343689	36.046869
24386738	36.098775
24393997	36.100905
24425030	36.104545
24432569	36.104578
24434939	36.104673
24439111	36.105202
24449530	36.109092
24450713	36.109313
24451605	36.127383
24454645	36.164524
24454822	36.165167
24456308	36.165321
24458545	36.171172
24459334	36.194181
24464771	36.194561
24465288	36.219060
24479549	36.220054
24488136	36.226734
24490943	36.226735
24493828	36.226794
24495079	36.226815
24503772	36.226816
24504655	36.226816
24509624	36.226816
24517730	36.226821
24519844	36.226823
24520088	36.226824
24520789	36.226854
24521221	36.266660
24523714	36.282230
24526011	36.282287
24537963	36.282305
24543317	36.282305
24550436	36.282305
24552241	36.282768
24553873	36.282781
24556734	36.283242
24559474	36.285957
24560153	36.325613
24560189	36.326169
24560434	36.347196
24560686	36.347331
24562629	36.370132
24568204	36.373107
24576464	36.374200
24576650	36.374213
24577630	36.374214
24579832	36.374214
24589042	36.384307
24597366	36.384796
24598253	36.384831
24619574	36.385098
24620436	36.385101
24622679	36.386516
24623995	36.399823
24625842	36.403905
24650150	36.405502
24698569	36.410181
24720741	36.417970
24724062	36.417971
24729032	36.417980
24746207	36.417985
24746747	36.417997
24748534	36.418000
24826582	36.418000
24845585	36.418000
24855605	36.418000
24920416	36.418001
24963856	36.418027
24968651	36.418201
24975224	36.418836
24979019	36.419574
24982725	36.421741
24987993	36.434145
24993257	36.435748
24996667	36.445896
24997916	36.473785
25004269	36.541079
25007842	36.543653
25012697	36.544411
25018581	36.572367
25020039	36.574741
25037768	36.582309
25045355	36.585652
25049314	36.586284
25049713	36.586284
25052178	36.586285
25061615	36.586285
25070803	36.586286
25071113	36.586286
25077087	36.586286
25083831	36.586286
25124118	36.586552
25144760	36.595140
25146076	36.603431
25148479	36.603578
25155886	36.622134
25158520	36.646528
25163348	36.658633
25163386	36.658633
25170576	36.658641
25173731	36.658768
25183384	36.659022
25183802	36.660215
25213394	36.665594
25215805	36.666192
25245540	36.698222
25250397	36.700066
25265855	36.700343
25278012	36.701359
25283050	36.701360
25285105	36.708669
25287353	36.708672
25355913	36.709197
25357364	36.709203
25456655	36.712590
25514391	36.713661
25534014	36.714015
25553061	36.714544
25553597	36.742050
25592930	36.743142
25610129	36.743689
25611986	36.743703
25618180	36.754697
25625537	36.754750
25653259	36.760420
25655980	36.776014
25658007	36.776428
25659041	36.776579
25676285	36.784669
25677535	36.788450
25678603	36.788450
25683197	36.790248
25684605	36.792182
25687097	36.793781
25697836	36.794535
25699814	36.797018
25701549	36.812523
25709773	36.818692
25718363	36.819144
25718408	36.822616
25728310	36.824422
25738489	36.824536
25743969	36.825419
25746884	36.827497
25753769	36.828654
25754062	36.830877
25754188	36.833620
25755136	36.973231
25755380	36.974268
25755666	36.974733
25755721	36.974769
25756665	36.974837
25758106	36.975222
25758522	36.982230
25759394	36.982463
25760811	36.983106
25765290	36.983106
25782082	36.983133
25796011	36.983246
25815190	37.012782
25820302	37.014478
25821937	37.014500
25847501	37.017307
25847637	37.017311
25853426	37.017323
25859417	37.017326
25869303	37.017341
25872739	37.017341
25887314	37.017345
25902721	37.017362
25905825	37.017387
25908778	37.017441
25911055	37.017609
25925387	37.021180
25929550	37.025353
25930888	37.033938
25943617	37.036710
25949175	37.036942
25958687	37.038409
25959798	37.055236
25962086	37.058290
25963713	37.058368
25966079	37.059047
25974872	37.073216
25977333	37.074330
25984259	37.074709
25984543	37.074725
26009854	37.074956
26039369	37.076370
26047353	37.076371
26052696	37.076389
26060119	37.076444
26060506	37.076569
26061645	37.079435
26064559	37.092034
26069154	37.099820
26071424	37.208215
26071536	37.210595
26071801	37.212658
26071842	37.212750
26072220	37.233210
26088764	37.238842
26091056	37.238845
26091152	37.239768
26097124	37.239948
26102823	37.240321
26108503	37.240398
26112233	37.246064
26139103	37.256348
26168931	37.256511
26170639	37.256511
26179006	37.256924
26199658	37.258932
26227991	37.259303
26326250	37.262004
26344873	37.264761
26351782	37.267884
26447671	37.268292
26591707	37.275778
26596104	37.275826
26599893	37.276432
26603477	37.276432
26642502	37.290816
26660642	37.292809
26671296	37.292810
26676923	37.292811
26690064	37.292818
26700536	37.292855
26704238	37.297146
26706894	37.305582
26707313	37.330330
26717562	37.330399
26776271	37.336592
26776759	37.336605
26776907	37.346531
26779756	37.351967
26791248	37.352041
26796537	37.352096
26814675	37.352112
26818613	37.352114
26871956	37.352185
26899911	37.354941
26902276	37.361591
26902892	37.361603
26903579	37.371005
26917672	37.371295
26928233	37.372866
26930479	37.373089
26945580	37.383202
26954371	37.386292
26978921	37.393920
26987517	37.404411
27000465	37.408322
27013701	37.408456
27016792	37.408531
27041730	37.410442
27054979	37.410612
27057178	37.420251
27064198	37.420341
27069576	37.421018
27071399	37.422214
27077088	37.422889
27078239	37.423188
27078639	37.423193
27079087	37.423206
27085523	37.423728
27086817	37.424274
27086968	37.440716
27087321	37.485503
27087740	37.536875
27087793	37.541652
27089369	37.543101
27091461	37.543121
27096384	37.543121
27099697	37.543121
27103770	37.543121
27114257	37.543121
27123442	37.543725
27127767	37.543823
27128525	37.544775
27131064	37.552551
27146388	37.553476
27156360	37.554260
27230559	37.554820
27271629	37.554916
27283843	37.559858
27286662	37.564315
27292222	37.564315
27309261	37.564315
27337576	37.564315
27366984	37.564315
27406067	37.564328
27409551	37.564329
27433723	37.564365
27439792	37.564475
27440118	37.564991
27441710	37.578224
27441735	37.592166
27441825	37.595538
27442194	37.604173
27442348	37.634050
27442890	37.641223
27443328	37.643676
27444000	37.644467
27450145	37.645225
27453070	37.645239
27456137	37.645239
27464175	37.647750
27466221	37.647811
27482883	37.647906
27491675	37.647956
27537641	37.648137
27538114	37.648137
27545020	37.648141
27566229	37.648385
27580244	37.648649
27582572	37.657370
27591590	37.657540
27598972	37.665959
27623135	37.666416
27638706	37.666499
27642347	37.666506
27652528	37.666546
27653298	37.666546
27659341	37.666568
27681021	37.682240
27704560	37.683160
27706663	37.687012
27716603	37.688417
27738380	37.688417
27740457	37.688417
27742179	37.688996
27747928	37.694833
27749999	37.695014
27751899	37.695591
27765433	37.707383
27770498	37.745215
27770778	37.745912
27771276	37.746051
27775614	37.746616
27784132	37.753070
27785353	37.771607
27785875	37.772220
27796876	37.772588
27807586	37.772588
27812274	37.772588
27814872	37.772839
27821455	37.775752
27824798	37.786319
27826526	37.786330
27829491	37.798795
27829613	37.798796
27876644	37.802221
27891537	37.802832
27901289	37.807286
27909255	37.820055
27911415	37.820098
27919203	37.821068
27929888	37.825421
27934173	37.825422
27936589	37.840065
27950588	37.840068
27957747	37.840069
27981875	37.840072
27982414	37.840072
27991318	37.840363
27994159	37.840555
27999989	37.841682
28007100	37.846844
28010522	37.856563
28012663	37.892102
28014588	37.896584
28014899	37.946893
28015711	37.966674
28023259	37.970662
28033373	37.972170
28034774	37.972301
28045290	37.973144
28053137	37.973147
28064692	37.973148
28067121	37.973148
28068379	37.973148
28134379	37.973163
28141781	37.973164
28148322	37.973165
28158203	37.973172
28170903	37.973189
28195420	37.973287
28196103	37.973287
28256820	37.973939
28258204	37.974032
28276853	37.978708
28277538	37.981140
28279661	38.010415
28280808	38.010921
28281933	38.045559
28283711	38.051839
28284482	38.052180
28287196	38.052352
28291731	38.052544
28304797	38.052595
28309937	38.052604
28322069	38.054425
28328834	38.078071
28332618	38.078639
28339231	38.078866
28349396	38.092754
28373127	38.092867
28380540	38.097553
28387437	38.097696
28395762	38.098368
28406048	38.103389
28413935	38.104209
28414959	38.114796
28416497	38.117862
28427520	38.119768
28430061	38.120024
28438003	38.120024
28466752	38.123705
28481055	38.123705
28483592	38.124841
28488025	38.138160
28488809	38.138511
28500153	38.140539
28519333	38.140539
28525130	38.140539
28536994	38.140540
28540785	38.140573
28543460	38.140652
28544771	38.140786
28545303	38.142310
28546266	38.146796
28548624	38.188113
28560445	38.229709
28561562	38.230847
28561877	38.230900
28561905	38.230924
